"","Region","Track.Name","Artist","total_stream","yearly_rank","track_id","artists","artists_IDs","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Artist_ID"
"5431","sk","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",473975,31,"5JEx7HbmvHQQswJCsoo9rA","Ellie Goulding;Diplo;Swae Lee","0X2BH1fck6amBIoJhDVmmJ;5fMUXHkw8R8eOP2RNVYEZX;1zNqQNIdeOUZHb8zbZRFMX",0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,182623,4,"0X2BH1fck6amBIoJhDVmmJ"
"5432","sk","Goodbyes (Feat. Young Thug)","Post Malone",447801,32,"6vBdBCoOhKHiYDDOcorfNo","Post Malone;Young Thug","246dkjvS1zLTtiykXe5h60;50co4Is1HCEo8bhOyUWKpn",0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4,"246dkjvS1zLTtiykXe5h60"
"5433","sk","Don't Call Me Up","Mabel",447602,33,"5WHTFyqSii0lmT9R21abT8","Mabel","1MIVXf74SZHmTIp4V4paH4",0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480,4,"1MIVXf74SZHmTIp4V4paH4"
"5434","sk","If I Can't Have You","Shawn Mendes",433611,34,"2bT1PH7Cw3J9p3t7nlXCdh","Shawn Mendes","7n2wHs1TKAczGzO7Dd2rGr",0.691,0.823,2,-4.197,1,0.0623,0.487,0,0.134,0.87,123.935,191467,4,"7n2wHs1TKAczGzO7Dd2rGr"
"5435","sk","Another One Bites The Dust - Remastered 2011","Queen",425641,35,"5vdp5UmvTsnMEMESIF2Ym7","Queen","1dfeR4HaWDbWqFHLkxsg1d",0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653,4,"1dfeR4HaWDbWqFHLkxsg1d"
"5436","sk","Let Me Down Slowly","Alec Benjamin",418750,36,"2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","5IH6FPUwQTxPSXurCrcIov",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,169354,4,"5IH6FPUwQTxPSXurCrcIov"
"5437","sk","Lalala","Y2K",418223,37,"07rmSXN6vNoquX1AsWd9pP","Y2K;bbno$","6USMTwO0MNDnKte5a5h0xx;41X1TR6hrK8Q2ZCpp2EqCz",0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,160615,4,"6USMTwO0MNDnKte5a5h0xx"
"5438","sk","thank u, next","Ariana Grande",418185,38,"2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR",0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,207333,4,"66CXWjxzNUsdJxJ2JdwvnR"
"5439","sk","Youngblood","5 Seconds of Summer",415471,39,"2iUXsYOEPhVqEBwsqP70rE","5 Seconds of Summer","5Rl15oVamLq7FbSb0NNBNy",0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4,"5Rl15oVamLq7FbSb0NNBNy"
"5440","sk","SICKO MODE","Travis Scott",409487,40,"2xLMifQCjDGFmkHkpNLD9h","Travis Scott","0Y5tJX1MQlPlqiwlOH1tJY",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4,"0Y5tJX1MQlPlqiwlOH1tJY"
"5441","sk","Be Alright","Dean Lewis",405437,41,"2H4gf1wLxvYreMj1jcaN0k","Dean Lewis","3QSQFmccmX81fWCUSPTS7y",0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,196493,4,"3QSQFmccmX81fWCUSPTS7y"
"5442","sk","rockstar (feat. 21 Savage)","Post Malone",405279,42,"0e7ipj03S05BNilyu5bRzt","Post Malone;21 Savage","246dkjvS1zLTtiykXe5h60;1URnnhqYAYcrqrcwql10ft",0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4,"246dkjvS1zLTtiykXe5h60"
"5443","sk","i'm so tired...","Lauv",402426,43,"7COXchtUOMd6uIT6HvmRaI","Lauv;Troye Sivan","5JZ7CnR6gTvEMKX4g70Amv;3WGpXCj9YhhfX11TToZcXP",0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,162583,4,"5JZ7CnR6gTvEMKX4g70Amv"
"5444","sk","Happy Now","Kygo",392802,44,"14sOS5L36385FJ3OL8hew4","Kygo;Sandro Cavazza","23fqKkggKUBHNkbKtXEls4;5JYo7gm2dkyLLlWHjxS7Dy",0.693,0.575,9,-6.998,1,0.0801,0.374,0,0.252,0.492,117.999,211362,4,"23fqKkggKUBHNkbKtXEls4"
"5445","sk","Always Remember Us This Way","Lady Gaga",391166,45,"2rbDhOo9Fh61Bbu23T2qCk","Lady Gaga","1HY2Jd0NmPuamShAr6KMms",0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,210200,4,"1HY2Jd0NmPuamShAr6KMms"
"5446","sk","2002","Anne-Marie",389562,46,"2BgEsaKNfHUdlh97KmvFyo","Anne-Marie","1zNqDE7qDGCsyzJwohVaoX",0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4,"1zNqDE7qDGCsyzJwohVaoX"
"5447","sk","Believer","Imagine Dragons",383658,47,"0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","53XhwfbYqKCa1cC15pYq2q",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347,4,"53XhwfbYqKCa1cC15pYq2q"
"5448","sk","YYASMIN","Zayo",381010,48,"37707WWKlfDSxYbmOEDZtF","Zayo;Yzomandias","0lf8LVkrjg9GudchoppC5q;721o1Z0J6jQupyzLt9RnEk",0.729,0.482,2,-7.081,1,0.0888,0.461,0,0.184,0.249,150.051,188826,4,"0lf8LVkrjg9GudchoppC5q"
"5449","sk","Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",374425,49,"4wuCQX7JvAZLlrcmH4AeZF","Ed Sheeran;Chance the Rapper;PnB Rock","6eUKZXaKkcviH0Ku9w2n3V;1anyVhU62p31KFi8MEzkbf;21WS9wngs9AqFckK7yYJPM",0.746,0.787,4,-6.373,1,0.12,0.214,0,0.0669,0.607,95.005,206187,4,"6eUKZXaKkcviH0Ku9w2n3V"
"5450","sk","Je Mi...","Kali",372041,50,"6gcZbQA0LYz2hfqMAZny7f","Kali;Rida Radar","7GtwhLS4bvGc7mkyWjPmpC;7gDAYoy50SYRJ2yeBzBwVh",0.743,0.732,8,-3.981,1,0.1,0.242,0,0.0823,0.869,74.65,220892,4,"7GtwhLS4bvGc7mkyWjPmpC"
"5451","sk","Giant (with Rag'n'Bone Man)","Calvin Harris",369008,51,"5itOtNx0WxtJmi1TQ3RuRd","Calvin Harris;Rag'n'Bone Man","7CajNmpbOovFoOoasH2HaY;4f9iBmdUOhQWeP7dcAn1pf",0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,4,"7CajNmpbOovFoOoasH2HaY"
"5452","sk","Kardio","DMS",368623,52,"0obTY1gBcnUEIKzrokCzWS","DMS","74T1WwwA8A9fXkT3jhk49D",0.729,0.616,8,-6.269,1,0.384,0.205,0,0.0577,0.772,88.076,212727,4,"74T1WwwA8A9fXkT3jhk49D"
"5453","sk","Naháňame šťastie","Nerieš",368109,53,"6zgLem6JNcBrSfsSyOmc0O","Nerieš;Ego","4qla74GaFZkhFIUQvGZAEN;2CvEZRWYZO4VIb2P4yhrC6",0.766,0.872,4,-6.23,0,0.107,0.522,0,0.348,0.301,107.956,202222,4,"4qla74GaFZkhFIUQvGZAEN"
"5454","sk","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",358715,54,"02dRkCEc8Q5ch4TTcnLxOn","Mark Ronson;Miley Cyrus","3hv9jJF3adDNsBSIQDqcjp;5YGY8feqx7naU7z4HrwZM6",0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,217099,4,"3hv9jJF3adDNsBSIQDqcjp"
"5455","sk","Až na měsíc","Viktor Sheen",358621,55,"2687fXBlOk6u6fiwLJ4E1l","Viktor Sheen;Nik Tendo;Calin;Hasan","4cG43cUBRJWWDsRh4SW48i;6gvVFtkTV4OCyQSCzGgU1h;5lEkQtWa3UKlI1hj7sktcd;2AHugDX8XYbm2SNxbvptQW",0.745,0.57,3,-10.411,0,0.0636,0.267,0,0.121,0.539,115.086,208696,4,"4cG43cUBRJWWDsRh4SW48i"
"5456","sk","Body (feat. Brando)","Loud Luxury",358340,56,"7K7MUBCnzgBAvMVW2RTWNs","Loud Luxury;Brando","6t1gpxYbY8OlLA7D2RiikQ;5uEeqYFuIChoWKy34jp8xE",0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4,"6t1gpxYbY8OlLA7D2RiikQ"
"5457","sk","Rescue Me","OneRepublic",358076,57,"0mjAU3yKR1QnXnHtjGJqTM","OneRepublic","5Pwc4xIPtQLFEnJriah9YJ",0.759,0.605,7,-7.737,1,0.0433,0.156,0,0.694,0.64,121.049,158900,4,"5Pwc4xIPtQLFEnJriah9YJ"
"5458","sk","Con Calma","Daddy Yankee",357675,58,"5w9c2J52mkdntKOmRLeM2m","Daddy Yankee;Snow","4VMYDCV2IEDYJArk749S6m;3uZFBSsMiooimnprFL9jD1",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,"4VMYDCV2IEDYJArk749S6m"
"5459","sk","break up with your girlfriend, i'm bored","Ariana Grande",340783,59,"4kV4N9D1iKVxx1KLvtTpjS","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR",0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,190440,4,"66CXWjxzNUsdJxJ2JdwvnR"
"5460","sk","Go Go Go","Gleb",340568,60,"4ZTiJFVs1dD2Vf8pP9ev3E","Gleb","6P55YsIOHmgooCXGQXcSga",0.779,0.873,10,-4.265,0,0.358,0.431,0,0.307,0.328,106.458,195000,4,"6P55YsIOHmgooCXGQXcSga"
"5461","sk","Dancing With A Stranger (with Normani)","Sam Smith",338530,61,"6Qs4SXO9dwPj5GKvVOv8Ki","Sam Smith;Normani","2wY79sveU1sp5g7SokKOiI;2cWZOOzeOm4WmBJRnD5R7I",0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,4,"2wY79sveU1sp5g7SokKOiI"
"5462","sk","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",332348,62,"4w8niZpiMy6qz1mntFA5uM","DJ Snake;Selena Gomez;Ozuna;Cardi B","540vIaP2JwjQb9dm3aArA4;0C8ZW7ezQVs4URX5aX7Kqx;1i8SpTcr7yvPOmcqrbnVXY;4kYSro6naA4h99UJvo89HB",0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,"540vIaP2JwjQb9dm3aArA4"
"5463","sk","Skrjud","Dalyb",328220,63,"1rXQ7QPOWHYJD7FM1zqQVa","Dalyb;Nik Tendo","0GZP8QBchHTcjn9jFtLDtK;6gvVFtkTV4OCyQSCzGgU1h",0.711,0.756,5,-5.982,1,0.166,0.192,0,0.14,0.7,135.968,180882,4,"0GZP8QBchHTcjn9jFtLDtK"
"5464","sk","Audiokniha","Gleb",328029,64,"6tgYoMQ6r45PiY3MoQ1MmP","Gleb","6P55YsIOHmgooCXGQXcSga",0.747,0.858,11,-4.773,0,0.297,0.131,6.49e-06,0.0927,0.106,124.957,207000,4,"6P55YsIOHmgooCXGQXcSga"
"5465","sk","Thunder","Imagine Dragons",325967,65,"1zB4vmk8tFRmM9UULNzbLB","Imagine Dragons","53XhwfbYqKCa1cC15pYq2q",0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,4,"53XhwfbYqKCa1cC15pYq2q"
"5466","sk","Solo (feat. Demi Lovato)","Clean Bandit",322617,66,"3NuK5xMlSlB6K2Qp16zf3h","Clean Bandit;Demi Lovato","6MDME20pz9RveH9rEXvrOM;6S2OmqARrzebs0tKUEyXyp",0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,222707,4,"6MDME20pz9RveH9rEXvrOM"
"5467","sk","SOS (feat. Aloe Blacc)","Avicii",318458,67,"2x0RZdkZcD8QRI53XT4GI5","Avicii;Aloe Blacc","1vCWHaC5f2uS3yhpwWbIA6;0id62QV2SZZfvBn9xpmuCl",0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,157202,4,"1vCWHaC5f2uS3yhpwWbIA6"
"5468","sk","Panini","Lil Nas X",316889,68,"1000nHvUdawXuUHgBod4Wv","Lil Nas X","7jVv8c5Fj3E9VhNjxT4snq",0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,114893,4,"7jVv8c5Fj3E9VhNjxT4snq"
"5469","sk","Včera Mi Zhorel Dom","Saul",316848,69,"0SIE2x9fMlZMUaMtYbMD7g","Saul","6xg3PSVEwviVyfnx3mtsPL",0.572,0.733,4,-6.496,0,0.0519,0.102,0,0.291,0.45,103.895,221538,4,"6xg3PSVEwviVyfnx3mtsPL"
"5470","sk","Nevermind","Dennis Lloyd",312195,70,"63SevszngYpZOwf63o61K4","Dennis Lloyd","3EOEK57CV77D4ovYVcmiyt",0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,156600,4,"3EOEK57CV77D4ovYVcmiyt"
"5471","sk","Under Pressure - Remastered","Queen",312152,71,"2fuCquhmrzHpu5xcA1ci9x","Queen;David Bowie","1dfeR4HaWDbWqFHLkxsg1d;0oSGxfWSnnOXhD2fKuz2Gy",0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,248440,4,"1dfeR4HaWDbWqFHLkxsg1d"
"5472","sk","Rise","Jonas Blue",311492,72,"3KLygy1YWhmrQx0GRs7IOx","Jonas Blue;Jack & Jack","1HBjj22wzbscIZ9sEb5dyf;1INuLZXjjVbcJRyWvD1iSq",0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,194408,4,"1HBjj22wzbscIZ9sEb5dyf"
"5473","sk","So Am I","Ava Max",307186,73,"0uUNN1nSoUx1A4fkDCWDQ7","Ava Max","4npEfmQ6YuiwW1GpUmaq3F",0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089,183027,4,"4npEfmQ6YuiwW1GpUmaq3F"
"5474","sk","Calma - Remix","Pedro Capó",305974,74,"5iwz1NiezX7WWjnCgY5TH4","Pedro Capó;Farruko","4QVBYiagIaa6ZGSPMbybpy;329e4yvIujISKGKz1BZZbO",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"4QVBYiagIaa6ZGSPMbybpy"
"5475","sk","Circles","Post Malone",304072,75,"0Yde1VrWbGF2Tus2AQhMuT","Post Malone","246dkjvS1zLTtiykXe5h60",0.703,0.756,0,-3.407,1,0.0376,0.222,0.00281,0.0829,0.536,119.999,215280,4,"246dkjvS1zLTtiykXe5h60"
"5476","sk","Never Really Over","Katy Perry",302421,76,"5PYQUBXc7NYeI1obMKSJK0","Katy Perry","6jJ0s89eD6GaHleKKya26X",0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,223523,4,"6jJ0s89eD6GaHleKKya26X"
"5477","sk","Royal","Separ",302288,77,"7oVavZggN8EK3zxBBxpur8","Separ;Čis T;Strapo","3LujD0iQ9jRbSCMA39CGfO;5VKmpjKvs9TorQyO02WvlW;30qOUeQ7zwlxGl3Fl9LNzA",0.814,0.574,11,-7.869,1,0.334,0.173,0,0.152,0.392,157.944,241519,4,"3LujD0iQ9jRbSCMA39CGfO"
"5478","sk","Call You Mine","The Chainsmokers",302184,78,"05CwHjIk71RXVU40boRMnR","The Chainsmokers;Bebe Rexha","69GGBxA162lTqCwzJG5jLp;64M6ah0SkkRsnPGtGiRAbb",0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,217653,4,"69GGBxA162lTqCwzJG5jLp"
"5479","sk","Old Town Road - Remix","Lil Nas X",299734,79,"2YpeDb67231RjR0MgVLzsG","Lil Nas X;Billy Ray Cyrus","7jVv8c5Fj3E9VhNjxT4snq;60rpJ9SgigSd16DOAG7GSa",0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067,4,"7jVv8c5Fj3E9VhNjxT4snq"
"5480","sk","Here With Me","Marshmello",299440,80,"5icOoE6VgqFKohjWWNp0Ac","Marshmello;CHVRCHES","64KEffDW9EtZ1y2vBYgq8T;3CjlHNtplJyTf9npxaPl5w",0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,156347,4,"64KEffDW9EtZ1y2vBYgq8T"
"5481","sk","I Like Me Better","Lauv",299427,81,"2P91MQbaiQOfbiz9VqhqKQ","Lauv","5JZ7CnR6gTvEMKX4g70Amv",0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4,"5JZ7CnR6gTvEMKX4g70Amv"
"5482","sk","These Days","Rudimental",294601,82,"20ZP3Om9DvDazXrNUC7WM2","Rudimental;Jess Glynne;Macklemore;Dan Caplen","4WN5naL3ofxrVBgFpguzKo;4ScCswdRlyA23odg9thgIO;3JhNCzhSMTxs9WLGJJxWOY;2U3FuHYvL3vhkbDAXm24Ep",0.654,0.798,0,-4.084,1,0.0451,0.188,0,0.15,0.574,92.207,211760,4,"4WN5naL3ofxrVBgFpguzKo"
"5483","sk","Vozíme","Ego",289484,83,"2ZkzWeBRaUDWiM1So7KBK7","Ego;Gyza;Ben Cristovao","2L3W8TmknCpxsOCiZQixyl;0f13WFW2jwNWubXmPycdsh;1bpca6RQE5kp92pIwPMBE8",0.586,0.758,4,-5.321,0,0.192,0.128,0,0.325,0.641,98.02,207853,4,"2L3W8TmknCpxsOCiZQixyl"
"5484","sk","wish you were gay","Billie Eilish",288757,84,"3Fj47GNK2kUF0uaEDgXLaD","Billie Eilish","6qqNVTkY8uBg9cP3Jd7DAH",0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,221543,4,"6qqNVTkY8uBg9cP3Jd7DAH"
"5485","sk","How Do You Sleep?","Sam Smith",288662,85,"6b2RcmUt1g9N9mQ3CbjX2Y","Sam Smith","2wY79sveU1sp5g7SokKOiI",0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,202205,5,"2wY79sveU1sp5g7SokKOiI"
"5486","sk","Higher Love","Kygo",287618,86,"6oJ6le65B3SEqPwMRNXWjY","Kygo;Whitney Houston","23fqKkggKUBHNkbKtXEls4;6XpaIBNiVzIetEPCWDvAFP",0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,228267,4,"23fqKkggKUBHNkbKtXEls4"
"5487","sk","Girls Like You (feat. Cardi B)","Maroon 5",284859,87,"7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5;Cardi B","04gDigrS5kc9YWfZHwBETP;4kYSro6naA4h99UJvo89HB",0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4,"04gDigrS5kc9YWfZHwBETP"
"5488","sk","Motorest","Gleb",282655,88,"1oOm7QaJ0JzJdf3DU7MrpI","Gleb","6P55YsIOHmgooCXGQXcSga",0.72,0.768,2,-4.798,1,0.175,0.106,0,0.0765,0.303,92.006,240000,4,"6P55YsIOHmgooCXGQXcSga"
"5489","sk","SAD!","XXXTENTACION",270882,89,"3ee8Jmje8o58CHK66QrVC2","XXXTENTACION","15UsOTVnJzReFVN1VCnxy4",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4,"15UsOTVnJzReFVN1VCnxy4"
"5490","sk","Ransom","Lil Tecca",270375,90,"1kBbgxAUc4HQv7cgIayIDH","Lil Tecca","4Ga1P7PMIsmqEZqhYZQgDo",0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131280,4,"4Ga1P7PMIsmqEZqhYZQgDo"
"5491","sk","Don't Stop Me Now - Remastered","Queen",266555,91,"5T8EDUDqKcs6OSOwEsfqG7","Queen","1dfeR4HaWDbWqFHLkxsg1d",0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,4,"1dfeR4HaWDbWqFHLkxsg1d"
"5492","sk","Stále Málo","DMS",266088,92,"0CwtMawWVnJh4bHJdiVk32","DMS","74T1WwwA8A9fXkT3jhk49D",0.695,0.687,8,-5.359,1,0.311,0.277,0,0.112,0.536,97.856,213673,4,"74T1WwwA8A9fXkT3jhk49D"
"5493","sk","10 Minút (feat. Dms)","Nerieš",265130,93,"7b8IO38NDvqP9ULAllFbwM","Nerieš;DMS","4qla74GaFZkhFIUQvGZAEN;74T1WwwA8A9fXkT3jhk49D",0.697,0.732,10,-5.813,0,0.148,0.203,0,0.0809,0.294,131.967,331849,4,"4qla74GaFZkhFIUQvGZAEN"
"5494","sk","Truth Hurts","Lizzo",263769,94,"4HFpIAtiojlAuYNmITpYGn","Lizzo","56oDRnqbIiwx4mymNEv7dS",0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,173325,4,"56oDRnqbIiwx4mymNEv7dS"
"5495","sk","ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",263292,95,"2Rk4JlNc2TPmZe2af99d45","Taylor Swift;Brendon Urie;Panic! At The Disco","06HL4z0CvFAxyc27GXpf02;6eYFryfcEu3QSq59D62wZQ;20JZFwl6HVl6yg8a4H3ZqK",0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,193000,4,"06HL4z0CvFAxyc27GXpf02"
"5496","sk","One Thing Right","Marshmello",263279,96,"4hPpVbbakQNv8YTHYaOJP4","Marshmello;Kane Brown","64KEffDW9EtZ1y2vBYgq8T;3oSJ7TBVCWMDMiYjXNiCKE",0.659,0.623,4,-2.253,1,0.0451,0.0667,0,0.582,0.439,88.042,181824,4,"64KEffDW9EtZ1y2vBYgq8T"
"5497","sk","BUDE LÍP","MILION+",260330,97,"1HURVedroTlzswJbtfbVEh","MILION+;Nik Tendo;Hasan;Kamil Hoffmann","6Tbeay2UU0QCh0mnW8zSlA;6gvVFtkTV4OCyQSCzGgU1h;2AHugDX8XYbm2SNxbvptQW;062AuVsQPIt8pXzbENjI9p",0.673,0.558,9,-9.163,0,0.0632,0.0568,0,0.675,0.459,79.982,186000,4,"6Tbeay2UU0QCh0mnW8zSlA"
"5498","sk","Gauč n Bass","Gleb",258620,98,"62JeCyqACT5xPgdNiRnWC2","Gleb","6P55YsIOHmgooCXGQXcSga",0.576,0.852,11,-4.296,1,0.33,0.231,0,0.19,0.686,189.942,220000,4,"6P55YsIOHmgooCXGQXcSga"
"5499","sk","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",257296,99,"4hQ6UGyWQIGJmHSo0J88JW","Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx",0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,4,"0C8ZW7ezQVs4URX5aX7Kqx"
"5500","sk","Ritual","Tiësto",255493,100,"3M9Apu4OZfylLTFKvgEtKa","Tiësto;Jonas Blue;Rita Ora","2o5jDhtHVPhrJdv3cEQ99Z;1HBjj22wzbscIZ9sEb5dyf;5CCwRZC6euC8Odo6y9X8jr",0.647,0.726,3,-4.389,0,0.0552,0.157,0,0.0844,0.767,114.996,198996,4,"2o5jDhtHVPhrJdv3cEQ99Z"
"5501","sv","Desconocidos","Mau y Ricky",1771125,1,"0s5DNDV6LAKn2u2Ufa3VjQ","Mau y Ricky;Manuel Turizo;Camilo","2wkoKEfS6dXwThbyTnZWFU;0tmwSHipWxN12fsoLcFU3B;28gNT5KBp7IjEOQoevXf9N",0.709,0.771,7,-4.598,1,0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,4,"2wkoKEfS6dXwThbyTnZWFU"
"5502","sv","Calma - Remix","Pedro Capó",1688201,2,"5iwz1NiezX7WWjnCgY5TH4","Pedro Capó;Farruko","4QVBYiagIaa6ZGSPMbybpy;329e4yvIujISKGKz1BZZbO",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"4QVBYiagIaa6ZGSPMbybpy"
"5503","sv","Otro Trago","Sech",1677371,3,"1Ej96GIBCTvgH7tNX1r3qr","Sech;Darell","77ziqFxp5gaInVrF2lj4ht;1TtXnWcUs0FCkaZDPGYHdf",0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,4,"77ziqFxp5gaInVrF2lj4ht"
"5504","sv","Callaita","Bad Bunny",1673262,4,"2TH65lNHgvLxCKXM3apjxI","Bad Bunny;Tainy","4q3ewBCX7sLwd24euuV69X;0GM7qgcRCORpGnfcN2tCiB",0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4,"4q3ewBCX7sLwd24euuV69X"
"5505","sv","Pa Mí - Remix","Dalex",1443764,5,"224EVTFiLsdQignUFLvDeH","Dalex;Rafa Pabön;Khea;Sech;Cazzu;Feid;Lenny Tavárez","0KPX4Ucy9dk82uj4GpKesn;11YLRSsZA3YVuQQtHXKTlz;4m6ubhNsdwF4psNf3R8kwR;77ziqFxp5gaInVrF2lj4ht;6w3SkAHYPsQ1bxV7VDlG5y;2LRoIwlKmHjgvigdNGBHNo;1pQWsZQehhS4wavwh7Fnxd",0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,4,"0KPX4Ucy9dk82uj4GpKesn"
"5506","sv","Con Calma","Daddy Yankee",1438525,6,"5w9c2J52mkdntKOmRLeM2m","Daddy Yankee;Snow","4VMYDCV2IEDYJArk749S6m;3uZFBSsMiooimnprFL9jD1",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,"4VMYDCV2IEDYJArk749S6m"
"5507","sv","Secreto","Anuel AA",1330420,7,"5W83ErFkO3aKAIS1WMi6u0","Anuel AA;KAROL G","2R21vXR83lH98kGeO99Y66;790FomKkXshlbRYZFtlgla",0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4,"2R21vXR83lH98kGeO99Y66"
"5508","sv","Adan y Eva","Paulo Londra",1318318,8,"132ALUzVLmqYB4UsBj5qD6","Paulo Londra","3vQ0GE3mI0dAaxIMYe5g7z",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0745,0.72,171.993,256972,4,"3vQ0GE3mI0dAaxIMYe5g7z"
"5509","sv","China","Anuel AA",1278376,9,"2ksOAxtIxY8yElEWw8RhgK","Anuel AA;Daddy Yankee;KAROL G;J Balvin;Ozuna","2R21vXR83lH98kGeO99Y66;4VMYDCV2IEDYJArk749S6m;790FomKkXshlbRYZFtlgla;1vyhD5VmyZ7KMfW5gqLgo5;1i8SpTcr7yvPOmcqrbnVXY",0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,4,"2R21vXR83lH98kGeO99Y66"
